nome,rede,cidade,estado,lat,lon,telefone,email,website
ADILSON PNEUS,Continental,CAMPO LIMPO PAULISTA,SP,-23.2089455,-46.7671072,(11) 94711-7804,,
PAX PNEUS,Continental,INDAIATUBA,SP,-23.0902878,-47.1983443,(19) 99445-5291,,
SUPERLUB,Continental,PARAGOMINAS,PA,-2.9863913,-47.3593066,(91) 3729-4560,,
REN PNEUS,Continental,JOAO MONLEVADE,MG,-19.8109025,-43.1671306,3138511202,,
CASALE PNEUS,Continental,ARARAS,SP,-22.3577311776841,-47.370183209787,(16) 3324-3549,,
TS Pneus,Continental,LEME,SP,-22.1871272,-47.3917995,(19) 3058-1104,,
DO VALE PNEUS,Continental,MIRACATU,SP,-24.3161153,-47.5209285,1338423459,,
STEFFEN PNEUS LTDA.,Continental,IJUÍ,RS,-28.3931572,-53.9037159,(55) 3512-5711,,
ORIGINAL OIL,Continental,CHAPECO,SC,-27.0751693,-52.6254638,4933219500,,
ORIGINAL OIL,Continental,CHAPECO,SC,-27.096182,-52.6296046,(49) 3321-9500,,
DAKAR,Continental,VARGINHA,MG,-21.5705905,-45.4388833,3533324318,,
BAMAQ,Continental,VARGINHA,MG,-21.5693325,-45.4389017,(98) 3302-8750,,
AUTO PARVI,Continental,RECIFE,PE,-8.0680213,-34.9114258,(81) 3338-8067,,
VENEZA DIESEL,Continental,RECIFE,PE,-8.0942801,-34.908612,8134716161,,
TOTAL PNEUS,Continental,RECIFE,PE,-8.0306936,-34.9061847,(81) 3441-5085,,
6 BOCAS,Continental,FORTALEZA,CE,-3.7959605,-38.4805433,8532706000,,
BRUNO BASTOS PNEUS,Continental,FORTALEZA,CE,-3.76440609839288,-38.5494993237343,(85) 3491-2026,,
BRUNO BASTOS PNEUS,Continental,FORTALEZA,CE,-3.7903062,-38.480109,8533938654,,
BRUNO BASTOS PNEUS,Continental,FORTALEZA,CE,-3.7346955,-38.5364279,85981739001,,
BRUNO BASTOS PNEUS,Continental,FORTALEZA,CE,-3.8673425,-38.4690074,8530939253,,
BRUNO BASTOS PNEUS,Continental,FORTALEZA,CE,-3.742075,-38.5083096,85998229519,,
EXPETIRE PNEUS,Continental,FORTALEZA,CE,-3.7380815,-38.5104705,8533068250,,
SD PNEUS,Continental,FORTALEZA,CE,-3.7375722,-38.5799399,(85) 99845.0787 / (85) 3481.3215,,
SD PNEUS,Continental,FORTALEZA,CE,-3.787505,-38.5038083,(85) 99845-0017 / (85) 3275-8106,,
CEQUIP,Continental,FORTALEZA,CE,-3.86034126890247,-38.4965804761017,(85) 3444-4444,,
RENOVADORA DE PNEUS OLIVEIRA,Continental,EUSEBIO,CE,-3.88415953106722,-38.5014869249924,(85) 3444-3400,,
BRUNO BASTOS PNEUS,Continental,FORTALEZA,CE,-3.7294422,-38.5363975,85981090652,,
SD PNEUS,Continental,FORTALEZA,CE,-3.7449631,-38.5342538,(85) 99845-0810,,
ALÔ PNEUS,Continental,FORTALEZA,CE,-3.74206121788637,-38.4793281883606,,,
SD PNEUS,Continental,FORTALEZA,CE,-3.76544299912113,-38.5773024,(85) 99868-0010,,
AGIS CAR CENTER,Continental,CURITIBA,PR,-25.4449491,-49.2924223,4130924444,,
AGIS CAR CENTER,Continental,CURITIBA,PR,-25.4403317,-49.2697927,4132256906,,
MAGILI,Continental,CURITIBA,PR,-25.4323278,-49.2614789,(41) 3057-2010,,
RECAPADORA TREVO,Continental,COLOMBO,PR,-25.3683807,-49.1882582,4136633646,,
PNEUS&PNEUS,Continental,CURITIBA,PR,-25.4246282,-49.3512657,(41) 3273-2657,,
MAGILI,Continental,CURITIBA ,PR,-25.4762343,-49.2771771,(41) 3083-8001,,
MAGILI,Continental,CURITIBA ,PR,-25.5014108835762,-49.2658105042992,(41) 3091-8282,,
PNEUS&PNEUS,Continental,CURITIBA,PR,-25.3998345,-49.2380154,(41) 3257-3457,,
DILA PNEUS,Continental,CURITIBA,RN,-25.4374121,-49.3037288,(41) 30836-0261,,
FORTBRAS,Continental,LINHARES,ES,-19.3728676,-40.0651951,2721037930,,
FORTBRAS,Continental,VILA VELHA,ES,-20.3486706,-40.294935,2731491200,,
FORTBRAS,Continental,SERRA,ES,-20.1872060092973,-40.2679355,(27) 3298-8200,,
FORTBRAS,Continental,VITORIA,ES,-20.2975052,-40.300223,2733767612,,
FORTBRAS,Continental,VITORIA,ES,-20.3107175,-40.3043972,2730898300,,
FORTBRAS,Continental,CARIACICA,ES,-20.3390255,-40.393565100000004,2730898300,,
APB PNEUS,Continental,CRATO,CE,-7.2267464,-39.3982032,8835231177,,
CEQUIP,Continental,CRATO,CE,-7.2292346,-39.3689862,558835238488,,
APB PNEUS,Continental,JUAZEIRO DO NORTE,CE,-7.2202379,-39.3247824,8835721088,,
ATUAL PNEUS,Continental,SAO LEOPOLDO,RS,-29.7261174849676,-51.1592841488129,(51) 98048-1907,,
ATUAL PNEUS,Continental,NOVO HAMBURGO,RS,-29.6919734,-51.1289257,(51) 98048-1907,,
BRENNER VEICULOS,Continental,MONTENEGRO,RS,-29.6813889,-51.4638889,(51) 3786-5800,,
ATUAL PNEUS,Continental,SAPIRANGA,RS,-29.632473,-50.9996748,(51) 98048-1907,,
ATUAL PNEUS,Continental,SAO LEOPOLDO,RS,-29.7343924,-51.1735869,(51) 98048-1907,,
B&B PNEUS,Continental,VALPARAISO,GO,-16.061814682443,-47.9828830773376,6135276410,,
MSC PNEUS,Continental,BRASÍLIA,DF,-16.0113168,-48.0600618,(61) 3224-5719,,
BELEM PNEUS,Continental,CAIEIRAS,SP,-23.3852174,-46.733996,(11) 94795-1844,,
NATTO PNEUS,Continental,BARUERI,SP,-23.4979221,-46.8573211,(11) 3376-3066,,
S&S PNEUS,Continental,SAO PAULO,SP,-23.5086407,-46.6526002,1139668357,,
SIM PNEUS,Continental,SÃO PAULO,SP,-23.4916301,-46.4470032,0800-7744222,,
SIM PNEUS,Continental,GUARULHOS,SP,-23.4543778,-46.4068777,0800-7744222,,
S&S PNEUS,Continental,GUARULHOS,SP,-23.4538268,-46.5334858,1124751048,,
GUIA NORTE AUTOCENTER,Continental,SAO PAULO,SP,-23.5094161,-46.595784,(11) 97129-7227,,
BELEM PNEUS,Continental,SAO PAULO,SP,-23.588547,-46.7276383,(11) 3739-1075,,
COLONIAL PNEUS,Continental,SAO PAULO,SP,-23.5897914,-46.6797215,(11) 2173-5600,,
SIM PNEUS,Continental,SAO BERNARDO DO CAMPO,SP,-23.6686141,-46.5761857,0800-7744222,,
GIRUS,Continental,SANTO ANDRÉ,SP,-23.6338342,-46.5135344,1144796927,,
PNEUZAGO,Continental,SÃO PAULO,SP,-23.5954685,-46.4506617,1142106412,,
BELEM PNEUS,Continental,ITAPECERICA DA SERRA,SP,-23.6897658,-46.8628206,(11) 4666-1069,,
SIM PNEUS,Continental,SAO PAULO,SP,-23.626862,-46.717204,0800-7744222,,
SIM PNEUS,Continental,SANTO ANDRÉ,SP,-23.6774048,-46.5373221,0800-7744222,,
SIM PNEUS,Continental,SÃO PAULO,SP,-23.5359683,-46.4030165,0800-7744222,,
SIM PNEUS,Continental,SÃO PAULO,SP,-23.60763,-46.6896754,0800-7744222,,
SANTA BRIGIDA,Continental,CARAPICUIBA ,SP,-23.5622409,-46.8353121,(11) 4146-5195,,
SIM PNEUS,Continental,SÃO PAULO,SP,-23.5554354,-46.5757981,0800-7744222,,
PNEUZAGO,Continental,SÃO PAULO,SP,-23.5677301,-46.5066444,1142106413,,
SIM PNEUS,Continental,SÃO PAULO,SP,-23.6054258,-46.6371475,0800-7744 222,,
BELEM PNEUS,Continental,MOGI GUACU,SP,-22.3630866,-46.9449848,(19) 3818-2282,,
CRC SYLCAR,Continental,ESPIRITO SANTO DO PINHAL,SP,-22.1972228662902,-46.7658781865082,(19) 3661-9595,,
MORECAP,Continental,MOGI MIRIM,SP,-22.460694,-46.95959,(19) 3814-9090,,
GP PNEUS,Continental,ITATIBA,SP,-22.9968835,-46.8481064,(11) 4487-1454,,
BOA VIAGEM - LIDER,Continental,SETE LAGOAS,MG,-19.4698969,-44.2577227,3137735770,,
GM PNEUS,Continental,SETE LAGOAS,MG,-19.4730991,-44.2522588,(31) 3026-3099,,
BOA VIAGEM - MATOZINHOS,Continental,MATOZINHOS,MG,-19.5586079,-44.0803976,(31) 3130-2807,,
BOA VIAGEM - PARAOPEBA,Continental,PARAOPEBA,MG,-19.2927831315112,-44.413435764418,(31) 3714-1933,,
BOA VIAGEM - LIDER,Continental,SETE LAGOAS,MG,-19.4498226,-44.2446408,3137753164,,
BOA VIAGEM,Continental,SETE LAGOAS,MG,-19.4663489,-44.2427081,3137752957,,
CASA DO OLEO PNEUS,Continental,EUNAPOLIS,BA,-16.3646178,-39.5816846,7332819008,,
CASALE PNEUS,Continental,SAO CARLOS,SP,-22.0045618,-47.8932906,(16) 3372-2287,,
CASALE PNEUS,Continental,SAO CARLOS,SP,-21.9968599,-47.9144789,(16) 3372-2543,,
CASALE PNEUS,Continental,ARARAQUARA,SP,-21.7680081,-48.1669867,(16) 3324-3549,,
CASALE PNEUS,Continental,JAU,SP,-22.2993095,-48.5652991,(16) 3371-1321,,
COMPNEUS,Continental,MACEIO,AL,-9.5822331,-35.7660656,(82) 3231-9786,,
CYRO,Continental,NATAL,RN,-5.8100543,-35.2098239,8436157003,,
PNEUTEX,Continental,PARNAMIRIM,RN,-5.8905014,-35.25317,8440085656,,
GP PNEUS,Continental,NATAL,RN,-5.8164073,-35.2122273,8433463332,,
DANTAS PNEUS,Continental,PICOS,PI,-7.0759544,-41.4700367,(89) 3422-3948,,
DIGITAL AUTOMOTIVOS,Continental,FOZ DO IGUACU,PR,-25.5586974,-54.5819992,(45) 3572-0068,,
DIVISA PNEUS,Continental,SINOP,MT,-11.8515217,-55.4932727,6635311052,,
DIVISA PNEUS,Continental,SORRISO,MT,-12.5444321,-55.7298721,(66) 99965-8180,,
DIVISA PNEUS,Continental,LUCAS DO RIO VERDE,MT,-13.0761375,-55.9329391,(65) 3549-2121,,
DOM PNEUS,Continental,TERESINA,PI,-5.1162743,-42.8047168,(86) 99986-7088,,
RENOVADORA DE PNEUS OLIVEIRA,Continental,TIMON,MA,-5.07770360359675,-42.8449303466492,(85) 3444-3400,,
DOM PNEUS,Continental,TERESINA,PI,-5.0807821,-42.7900902,8632215761,,
DOM PNEUS,Continental,TERESINA,PI,-5.1174032,-42.7982898,8934222353,,
EMILIO AUTO CENTER,Continental,TAUBATE,SP,-23.037913,-45.5817569,1236217444,,
EMILIO AUTO CENTER,Continental,PINDAMONHANGABA,SP,-22.93517,-45.462223,1236434338,,
SIM PNEUS,Continental,TAUBATE,SP,-23.024639,-45.5773006,0800-7744222,,
SIM PNEUS,Continental,SÃO JOSE DOS CAMPOS,SP,-23.2092262,-45.9003792,0800 774 4222,,
FM PNEUS,Continental,MARAVILHA,SC,-26.7757217,-53.1901819,(49) 3664-0307,,
A R PNEUS,Continental,SAO MIGUEL DO OESTE,SC,-26.7609207,-53.5005792,4936226945,,
KAUTOMOTIVE,Continental,SÃO JOSE DOS CAMPOS,SP,-23.2246214,-45.9120955,(12) 3953-3015,,
EMILIO AUTO CENTER,Continental,SAO JOSE DOS CAMPOS,SP,-23.2272221,-45.901417,1239335285,,
EMILIO AUTO CENTER,Continental,JACAREI,SP,-23.299597,-45.960627,1239533721,,
SIM PNEUS,Continental,SÃO JOSE DOS CAMPOS,SP,-23.2241566,-45.9057329,0800-7744222,,
LEAL PNEUS,Continental,LAVRAS,MG,-21.2622498,-44.9884166,3538225555,,
LOLO PNEUS,Continental,JOAÇABA,SC,-27.1732413,-51.5228291,4935222922,,
MSC PNEUS,Continental,LUZIANIA,GO,-16.251130708402,-47.928814066687,(61) 3011-6520,,
VÉGO CENTRO AUTOMOTIVO,Continental,SÃO ROQUE,SP,-23.5298716,-47.1472543,(11) 4784-4600,,
PALA PNEUS,Continental,CAMPO GRANDE,MS,-20.4746537,-54.6120722,(67) 3306-8880,,
PALA PNEUS,Continental,CAMPO GRANDE,MS,-20.453887,-54.593032,(67) 3253-1020,,
RODOJOTA PNEUS,Continental,CAMPO GRANDE,MS,-20.5229367,-54.5997171,6733873700,,
PAX PNEUS,Continental,CORNELIO PROCOPIO,PR,-23.1899127,-50.6481504,(43) 3132-4343,,
PAX PNEUS,Continental,LONDRINA,PR,-23.3251878,-51.1672898,(43) 3354-6026,,
TREVISA,Continental,CAMBE,PR,-23.2970633,-51.2325474,4331744200,,
PAX PNEUS,Continental,BAURU,SP,-22.3147394,-49.068383,(14) 3226-1006,,
PAX PNEUS,Continental,LENCOIS PAULISTA,SP,-22.5997396,-48.8026613,(14) 3264-8989,,
PAX PNEUS,Continental,MARILIA,SP,-22.2296471,-49.9313893,(14) 3402-5400,,
PAX PNEUS,Continental,MARILIA,SP,-22.1943593,-49.9577583,(14) 3454-5015,,
PAX PNEUS,Continental,LINS,SP,-21.6748105,-49.7579113,(18) 3315-1204,,
PAX PNEUS,Continental,ASSIS,SP,-22.6488505,-50.4342104,(18) 3323-7830,,
PAX PNEUS,Continental,ASSIS,SP,-22.6616148,-50.4012431,(18) 3325-1204,,
PAX PNEUS,Continental,AVARÉ ,SP,-23.0974995,-48.9186308,(18) 3325-1204,,
PAX PNEUS,Continental,OURINHOS,SP,-22.97506,-49.866646,(14) 3326-2247,,
PAX PNEUS,Continental,SANTA CRUZ DO RIO PARDO,SP,-22.9029067,-49.6300028,(14) 3372-7759,,
PAX PNEUS,Continental,BOTUCATU,SP,-22.8686945,-48.4657727,(14) 3813-1036,,
PLANALTO PNEUS,Continental,UBERLANDIA,MG,-18.9026617,-48.2640053,3432368241,,
BAMAQ,Continental,UBERLANDIA,MG,-18.8919691,-48.2533424,3432227001,,
PNEU MULTI,Continental,UBERABA,MG,-19.7706256,-47.9446827,3433364811,,
PNEUS PLANALTO,Continental,UBERABA,MG,-19.7688126,-47.943997,(34) 3338-0010,,
PNEUCAR,Continental,JOAO PESSOA,PB,-7.1187842,-34.8691979,(83) 99124-6290,,
FIGUEIRA,Continental,SANTA RITA,PB,-7.12768671333169,-34.9528034423279,(83) 3021-3742,,
GP PNEUS,Continental,CABEDELO,PB,-7.0518266,-34.8494265,,,
PNEUFLEX,Continental,JUAZEIRO,BA,-9.4338505,-40.4975313,743612-4116,,
PNEUFLEX,Continental,PETROLINA,PE,-9.3857622,-40.5221092,(87) 3864-2203,,
AVALIAR PNEUS,Continental,JUAZEIRO,BA,-9.42925415155952,-40.5041805882091,(87) 98134-9944,,
PNEUFLEX,Continental,PETROLINA,PE,-9.385867,-40.4979229,8730240766,,
PNEUJAH,Continental,GOIÂNIA,GO,-16.715859,-49.2819741,6230886164,,
PNEUTOTAL,Continental,GOIÂNIA,GO,-16.6795492,-49.3074678,6230876767,,
PNEUTOTAL,Continental,GOIÂNIA,GO,-16.7078549,-49.2636872,6236615850,,
PNEUTOTAL,Continental,GOIÂNIA,GO,-16.7073628,-49.2367846,6236380020,,
PNEUJAH,Continental,GOIÂNIA,GO,-16.6227823,-49.2190613,6232042594,,
PNEUTOTAL,Continental,GOIÂNIA,GO,-16.6795781,-49.2845301,6241019760,,
SILCAR PNEUS,Continental,GOIANIA,GO,-16.6895732,-49.2751877,(62) 3932-2742,,
RPS PNEUS,Continental,GOIÂNIA,GO,-16.7013670174157,-49.3349515717756,(62) 3095-6464,,
PNEUS EXPRESS,Continental,APARECIDA DE GOIÂNIA,GO,-16.7822877,-49.2765678,(62) 3272-1881,,
PNEUSENA,Continental,PATOS DE MINAS,MG,-18.6034564,-46.5158348,3438222077,,
PNEUTOTAL,Continental,ANAPOLIS,GO,-16.3163613,-48.9447279,6239435606,,
RENOVE PNEUS,Continental,ANAPOLIS,GO,-16.3513124211697,-48.9187620932541,(62) 3313-4664,,
PNEUTOTAL,Continental,CATALAO ,GO,-18.1512973,-47.9276908,6434423042,,
PROD NACIONAL,Continental,RIO BRANCO,AC,-10.0120693863804,-67.7828982220902,,,
FORTBRAS,Continental,RIO BRANCO,AC,-9.9664336,-67.8173971,(68) 3211-2611 / (68) 3211-2620,,
FORTBRAS,Continental,RIO BRANCO,AC,-9.9877501,-67.8070989,6832112606,,
RIBEIRO PNEUS,Continental,MACAPA,AP,0.0331118,-51.0708453,96981392908,,
SANGEL,Continental,MACAPÁ,AP,0.0369026,-51.061892,(96) 99141-4024,,
SANGEL,Continental,MACAPÁ,AP,0.0342344,-51.0707946,9631170213,,
RIBEIRO PNEUS,Continental,MACAPA,AP,0.0534550239284267,-51.0522479,96981392908,,
TECH PLUS,Continental,MANAUS,AM,-3.1273051,-60.0078768,92992004513,,
FORTBRAS,Continental,MANAUS,AM,-3.0349966,-59.9390013,9231990052,,
FORTBRAS,Continental,MANAUS,AM,-3.1048527,-60.0500659,(92) 3878-3230,,
HL SERVICOS,Continental,MANAUS,AM,-3.1279191,-60.0079936,(92) 99200-4513,,
SETE PNEUS,Continental,MANAUS,AM,-3.045347,-60.0165755,(92) 3651-9422,,
RECAUCHUTADORA ELO,Continental,MANAUS,AM,-3.00747222148518,-60.0328449576721,(92) 3651-2032,,
TECH PLUS PNEUS E SERVICOS ESPECIAIS,Continental,MANAUS,AM,-3.0729402,-60.0050159,9233044400,,
ESPANTALHO DJALMA,Continental,MANAUS,AM,-3.0903596,-60.0244091,(92) 98110-0033,,
GRUPO FORTE,Continental,MANAUS,AM,-3.1084581,-60.0497192,,,
SETE PNEUS,Continental,MANAUS,AM,-3.0350408,-59.9951375,,,
FORTBRAS,Continental,BOA VISTA,RR,2.8065285,-60.6915507,,,
AMAZON PNEUS,Continental,BOA VISTA,RR,2.8084204,-60.6880706,(95) 8100-4815,,
FORTBRAS,Continental,PORTO VELHO,RO,-8.7562761,-63.8457094,(69) 3214-9040 / (69) 3214-8992,,
FORTBRAS,Continental,PORTO VELHO,RO,-8.7628248,-63.8741668,6932149040 / 6932148992,,
FORTBRAS,Continental,JI PARANA,RO,-10.8851489,-61.9346469,(69) 3416-4450 / (69) 3416-4452,,
FORTBRAS,Continental,JI PARANA,RO,-10.8704762,-61.9617332,6934164480,,
FORTBRAS,Continental,CACOAL,RO,-11.4419503,-61.4504652,(69) 3443-4444 / (69) 3441-4771,,
RONI PNEUS,Continental,JEQUIE,BA,-13.8547132,-40.1131995,7335289220,,
S&S PNEUS,Continental,SANTOS,SP,-23.9453018,-46.326395,1333021977,,
S&S PNEUS,Continental,PRAIA GRANDE,SP,-24.0053219,-46.4247722,(13) 3034-3775,,
SD PNEUS,Continental,SOBRAL,CE,-3.6915597,-40.3519612,(88) 3611-5054,,
SD PNEUS,Continental,SOBRAL,CE,-3.6972038,-40.3469517,(88) 99239-0842 / (88) 3613-3234,,
SD PNEUS,Continental,SOBRAL,CE,-3.7099876,-40.4168534,(88) 99802-0037,,
SILCAR,Continental,RIBEIRAO PRETO,SP,-21.1938304,-47.7978247,(16) 3602-6200,,
UNICOM,Continental,RIBEIRAO PRETO,SP,-21.1334172,-47.7949384,1634344848,,
SILCAR PNEUS,Continental,TRES LAGOAS,MS,-20.79664,-51.6814506,6735221828,,
SIM PNEUS,Continental,MOGI DAS CRUZES,SP,-23.5427472,-46.2119283,0800-7744222,,
TECNOCAR,Continental,REGISTRO,SP,-24.4967355,-47.8402562,1338281444,,
TRISTÃO PNEUS,Continental,IMPERATRIZ,MA,-5.4928006,-47.4711413,(99) 3524-0620,,
TRISTAO,Continental,BALSAS,MA,-7.5222622,-46.0461687,9935413361,,
TRISTÃO PNEUS,Continental,GURUPI,TO,-11.7451753126087,-49.0880513,6333141212,,
UNIVERSAL PNEUS,Continental,TUBARAO,SC,-28.4650709,-49.0200064,(48) 3628-4148,,
VINCOL,Continental,VOLTA REDONDA,RJ,-22.5017165,-44.1006141,(24) 3337-9254,,
VINCOL,Continental,BARRA MANSA,RJ,-22.5389990212198,-44.1813778012581,(24) 3337-9254,,
BAMAQ,Continental,CONTAGEM,MG,-20.089166,-43.7888137,3133689000,,
GP PNEUS,Continental,CONTAGEM,MG,-19.9443812,-44.0325207,(31) 98445-0682,,
GP PNEUS,Continental,BELO HORIZONTE,MG,-19.9747757,-44.01309,(31) 98445-0682,,
DALMA PNEUS,Continental,BELO HORIZONTE,MG,-19.928091129609,-43.9210282134918,(31) 3262-1777,,
REVIZZI,Continental,CONTAGEM,MG,-19.9642192,-44.044376,(11) 4727-7519,,
RIO CLARO PNEUS,Continental,BELO HORIZONTE,MG,-19.9123702,-43.9708523,(31) 3271 4466,,
DALMA PNEUS,Continental,BELO HORIZONTE,MG,-19.9621879,-43.9635312,(31) 3377-3534,,
CHAIM PNEUS,Continental,CONTAGEM,MG,-19.9273389080674,-44.068847117791,(32) 3574-1582,,
BAMAQ,Continental,SALVADOR,BA,-12.8927969,-38.4458558,83999280093,,
BRAVO,Continental,SALVADOR,BA,-12.8979989778978,-38.4490984748688,(71) 3390-9600,,
GP PNEUS,Continental,LAURO DE FREITAS,BA,-12.8827685,-38.3110976,7136238665,,
BAHIA PNEUS,Continental,SALVADOR,BA,-12.9758727,-38.5011945,( 71) 2132-0789  ,,
GP PNEUS,Continental,SALVADOR,BA,-12.9156684,-38.3520515,(71) 3623-8665,,
BR PNEUS,Continental,SANTO ANTONIO DE JESUS,BA,-12.9786007273787,-39.2844592220902,(75) 3631-2715,,
SAJ PNEUS,Continental,SANTO ANTONIO DE JESUS,BA,-12.9861348,-39.2919929,(75) 99874-0093,,
BRAVO,Continental,MURIAE,MG,-21.1216934556938,-42.3791980728775,(71) 3390-9600,,
CHAIM PNEUS,Continental,MURIAÉ,MG,-21.1254852,-42.3830744,(32) 3422-5910 ,,
BRAVO,Continental,UBA,MG,-21.0904637645631,-42.9304287805573,7133909600,,
BRAVO,Continental,GUANAMBI,BA,-14.2111313,-42.7948001,(77) 3451-8850,,
BRAVO,Continental,ITABUNA,BA,-14.7639439540834,-39.3001569033829,(73) 2102-9600,,
CENTRAL PNEUS,Continental,ITABUNA,BA,-14.8206108,-39.3068199,(73) 9916-5400,,
BRAVO,Continental,TEIXEIRA DE FREITAS,BA,-17.5546649433725,-39.7221663181885,(73) 3292-0141,,
BRAVO,Continental,FEIRA DE SANTANA,BA,-12.3052225294807,-38.8904626739456,(75) 2101-9600,,
BR PNEUS,Continental,FEIRA DE SANTANA,BA,-12.2685701,-38.9345403,75 3631-2715,,
BRAVO,Continental,BARREIRAS,BA,-12.1426453996007,-44.97380605159,(77) 3611-9150,,
CASA DO OLEO,Continental,BARREIRAS,BA,-12.1421143,-44.9765325,(77) 3613-1660,,
CASTRILON AUTOPEÇAS,Continental,CUIABA,MT,-15.651451,-55.994264,(67) 3318-5700,,
PANTANAL PNEUS,Continental,VARZEA GRANDE,MT,-15.6420067275991,-56.2007951103119,(65) 98416-6060,,
JR PNEUS,Continental,CUIABA,MY,-15.6237332,-56.0628917,(65) 3627-2030,,
PALA PNEUS,Continental,CUIABÁ,MT,-15.5646041,-56.0852429,(65) 3365-0491,,
RODAMUNDO,Continental,CUIABÁ,MT,-15.5672136,-56.0586364,(65) 3025-6700,,
COLOMBO PNEUS,Continental,DOURADOS,MS,-22.2320727781851,-54.7489450779098,6734240007,,
EUROEX,Continental,PALMAS,TO,-10.1870464,-48.303688,6332162575,,
FM PNEUS,Continental,GUARAPUAVA,PR,-25.3650342,-51.4791601,4236241022,,
FM PNEUS,Continental,TOLEDO,PR,-24.7158903,-53.7056546,4534216262,,
FIGUEIREDO,Continental,LUIS EDUARDO MAGALHAES,BA,-12.0968677,-45.8209023,(77) 99827-1415,,
GOMINHA PNEUS,Continental,LAGOA DA PRATA,MG,-20.0317225,-45.5258701,(37) 9 9846-1298,,
M2 PNEUS,Continental,GRAVATAI,RS,-29.9487644,-51.0094957,5134321600,,
LIBERA PNEUS,Continental,GRAVATAI,RS,-29.9310632,-51.0678949,(51)3490-1484,,
JOÃO LARA PNEUS,Continental,GUAÍBA,RS,-30.1168604,-51.3355341,(51) 3178-8542,,
ATUAL PNEUS,Continental,PORTO ALEGRE,RS,-30.0033488,-51.1809335,(51) 98048-1907,,
ATUAL PNEUS,Continental,PORTO ALEGRE,RS,-30.0466306,-51.1986188,(51) 98048-1907,,
MACHADINHO RECAPAGENS,Continental,DOIS VIZINHOS,PR,-25.7662471811521,-53.0803028254089,(46) 3536-1405,,
MANDACARU MOTOR,Continental,CARUARU,PE,-8.2975546239535,-35.9892166711639,(81) 3727-8900,,
NASA CAMINHÕES,Continental,BRASILIA,DF,-15.8757873491759,-47.9951308693115,(61) 3399-9026,,
B&B PNEUS,Continental,BRASILIA,DF,-15.773599,-47.8886889,6139640210,,
PNEUS MULT-RODAS,Continental,BRASILIA,DF,-15.8271769,-47.9257453,(61) 3346-4949,,
PAULISTA AUTO DIESEL,Continental,LUCELIA,SP,-21.7163175,-51.0127334,(18) 3551-9500,,
CENTERMAX PNEUS,Continental,COLATINA,ES,-19.5137957,-40.6576023,(27) 99940-6122,,
COUTP,Continental,SANTAREM,PA,-2.4262174,-54.7283617,93992123606,,
FORTE PNEUS,Continental,SANTAREM,PA,-2.4369302,-54.7276603,(93) 99240-2941 / (93) 99125-7063,,
RIO DIESEL,Continental,NOVA IGUACU,RJ,-22.7635178,-43.4294057,(21) 2671-0119,,
TWI PNEUS,Continental,DUQUE DE CAXIAS,RJ,-22.7032813827772,-43.2900748413086,2126760016,,
BENO AUTOCENTER,Continental,SÃO JOÃO DE MERITI,RJ,-22.795967,-43.3510244,12991772423,,
AUTO CENTER ITAIPU,Continental,NITERÓI,RJ,-22.9131232,-43.0809336,(21) 2711-2020,,
FULL PNEUS,Continental,NOVA IGUAÇU,RJ,-22.751679,-43.44271,(21) 2765-6700  ,,
MANILHA,Continental,RIO DE JANEIRO,RJ,-22.8545587,-43.1014887,(21) 2565-7334,,
INDY CAR,Continental,RIO DE JANEIRO,RJ,-22.9303414,-43.6744455,(21) 96479-6945,,
WIDMEN MARIA DA GRAÇA,Continental,RIO DE JANEIRO,RJ,-22.8852798,-43.2649245,(21) 2261-1971,,
TOTAL PNEUS,Continental,RIO DE JANEIRO,RJ,-22.9289873,-43.3547693,(21) 3432-8858,,
STEFFEN PNEUS,Continental,SANTA ROSA,RS,-27.8897993,-54.4853289,(55) 3512-5711,,
TREVISA,Continental,MARIALVA,PR,-23.4574263,-51.8449601,4432619999,,
PAX PNEUS,Continental,MARINGÁ,PR,-23.4323615,-51.8870867441803,(18) 3325-1204,,
TRISTÃO PNEUS,Continental,ARAGUAINA,TO,-7.1826431,-48.2255052,6334153438,,
STYLO RODAS,Continental,PETROPOLIS,RJ,-22.5291301,-43.1971535,2422376810,,
